REG,PROV,CODAT,DESC,CESSUFFSC,CESSUFFSP,CESSUFFDI,CESSUFFAF,CESSUFFTOT,Anno
LOM,BG,K   ,Attività finanziarie e assicurative                         ,1,0,0,0,1,2021
LOM,BG,K 64,Attività di servizi finanziari (escluse le assicurazioni ...,0,0,0,0,0,2021
LOM,BG,K 65,"Assicurazioni, riassicurazioni e fondi pensione (escluse ...",0,0,0,0,0,2021
LOM,BG,K 66,Attività ausiliarie dei servizi finanziari e delle attivi...,1,0,0,0,1,2021
LOM,BG,L   ,Attivita' immobiliari                                       ,12,0,1,0,13,2021
LOM,BG,L 68,Attivita' immobiliari                                       ,12,0,1,0,13,2021
LOM,BG,M   ,"Attività professionali, scientifiche e tecniche             ",2,0,0,2,4,2021
LOM,BG,M 69,Attività legali e contabilità                               ,0,0,0,0,0,2021
LOM,BG,M 70,Attività di direzione aziendale e di consulenza gestional...,0,0,0,0,0,2021
LOM,BG,M 71,Attività degli studi di architettura e d'ingegneria; coll...,0,0,0,0,0,2021
LOM,BG,M 72,Ricerca scientifica e sviluppo                              ,0,0,0,0,0,2021
LOM,BG,M 73,Pubblicità e ricerche di mercato                            ,0,0,0,1,1,2021
LOM,BG,M 74,"Altre attività professionali, scientifiche e tecniche       ",2,0,0,1,3,2021
LOM,BG,M 75,Servizi veterinari                                          ,0,0,0,0,0,2021
LOM,BG,N   ,"Noleggio, agenzie di viaggio, servizi di supporto alle im...",0,0,2,2,4,2021
LOM,BG,N 77,Attività di noleggio e leasing operativo                    ,0,0,0,0,0,2021
LOM,BG,N 78,"Attività di ricerca, selezione, fornitura di personale      ",0,0,0,0,0,2021
LOM,BG,N 79,"Attività dei servizi delle agenzie di viaggio, dei tour o...",0,0,0,0,0,2021
LOM,BG,N 80,Servizi di vigilanza e investigazione                       ,0,0,0,0,0,2021
LOM,BG,N 81,Attività di servizi per edifici e paesaggio                 ,0,0,1,0,1,2021
LOM,BG,N 82,Attività di supporto per le funzioni d'ufficio e altri se...,0,0,1,2,3,2021
LOM,BG,O   ,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2021
LOM,BG,O 84,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2021
LOM,BG,P   ,Istruzione                                                  ,0,0,0,0,0,2021
LOM,BG,P 85,Istruzione                                                  ,0,0,0,0,0,2021
LOM,BG,Q   ,Sanita' e assistenza sociale                                ,0,0,0,2,2,2021
LOM,BG,Q 86,Assistenza sanitaria                                        ,0,0,0,0,0,2021
LOM,BG,Q 87,Servizi di assistenza sociale residenziale                  ,0,0,0,0,0,2021
LOM,BG,Q 88,Assistenza sociale non residenziale                         ,0,0,0,2,2,2021
LOM,BG,R   ,"Attività artistiche, sportive, di intrattenimento e diver...",3,0,0,0,3,2021
LOM,BG,R 90,"Attività creative, artistiche e di intrattenimento          ",3,0,0,0,3,2021
LOM,BG,R 91,"Attività di biblioteche, archivi, musei ed altre attività...",0,0,0,0,0,2021
LOM,BG,R 92,"Attività riguardanti le lotterie, le scommesse, le case d...",0,0,0,0,0,2021
LOM,BG,R 93,"Attività sportive, di intrattenimento e di divertimento     ",0,0,0,0,0,2021
LOM,BG,S   ,Altre attività di servizi                                   ,0,0,0,0,0,2021
LOM,BG,S 94,Attività di organizzazioni associative                      ,0,0,0,0,0,2021
LOM,BG,S 95,Riparazione di computer e di beni per uso personale e per...,0,0,0,0,0,2021
LOM,BG,S 96,Altre attività di servizi per la persona                    ,0,0,0,0,0,2021
LOM,BG,T   ,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2021
LOM,BG,T 97,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2021
LOM,BG,T 98,Produzione di beni e servizi indifferenziati per uso prop...,0,0,0,0,0,2021
LOM,BG,U   ,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2021
LOM,BG,U 99,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2021
LOM,BG,XX  ,Imprese non classificate                                    ,9,2,0,5,16,2021
LOM,BG,TOT ,TOTALE                                                      ,87,4,94,20,205,2021
LOM,BS,A   ,"Agricoltura, silvicoltura pesca                             ",0,0,23,0,23,2021
LOM,BS,A 01,"Coltivazioni agricole e produzione di prodotti animali, c...",0,0,23,0,23,2021
LOM,BS,A 02,Silvicoltura ed utilizzo di aree forestali                  ,0,0,0,0,0,2021
LOM,BS,A 03,Pesca e acquacoltura                                        ,0,0,0,0,0,2021
LOM,BS,B   ,Estrazione di minerali da cave e miniere                    ,0,0,0,0,0,2021
LOM,BS,B 05,Estrazione di carbone (esclusa torba)                       ,0,0,0,0,0,2021
LOM,BS,B 06,Estraz.di petrolio greggio e di gas naturale                ,0,0,0,0,0,2021
LOM,BS,B 07,Estrazione di minerali metalliferi                          ,0,0,0,0,0,2021
LOM,BS,B 08,Altre attività di estrazione di minerali da cave e miniere  ,0,0,0,0,0,2021
LOM,BS,B 09,Attività dei servizi di supporto all'estrazione             ,0,0,0,0,0,2021
LOM,BS,C   ,Attività manifatturiere                                     ,8,0,47,0,55,2021
LOM,BS,C 10,Industrie alimentari                                        ,1,0,3,0,4,2021
LOM,BS,C 11,Industria delle bevande                                     ,0,0,0,0,0,2021
LOM,BS,C 12,Industria del tabacco                                       ,0,0,0,0,0,2021
LOM,BS,C 13,Industrie tessili                                           ,0,0,3,0,3,2021
LOM,BS,C 14,Confezione di articoli di abbigliamento; confezione di ar...,0,0,4,0,4,2021
LOM,BS,C 15,Fabbricazione di articoli in pelle e simili                 ,1,0,1,0,2,2021
LOM,BS,C 16,Industria del legno e dei prodotti in legno e sughero (es...,1,0,1,0,2,2021
LOM,BS,C 17,Fabbricazione di carta e di prodotti di carta               ,0,0,0,0,0,2021
LOM,BS,C 18,Stampa e riproduzione di supporti registrati                ,0,0,0,0,0,2021
LOM,BS,C 19,Fabbricazione di coke e prodotti derivanti dalla raffinaz...,0,0,0,0,0,2021
LOM,BS,C 20,Fabbricazione di prodotti chimici                           ,0,0,0,0,0,2021
LOM,BS,C 21,Fabbricazione di prodotti farmaceutici di base e di prepa...,0,0,0,0,0,2021
LOM,BS,C 22,Fabbricazione di articoli in gomma e materie plastiche      ,1,0,2,0,3,2021
LOM,BS,C 23,Fabbricazione di altri prodotti della lavorazione di miner..,1,0,2,0,3,2021
LOM,BS,C 24,Metallurgia                                                 ,1,0,1,0,2,2021
LOM,BS,C 25,Fabbricazione di prodotti in metallo (esclusi macchinari ...,1,0,18,0,19,2021
LOM,BS,C 26,Fabbricazione di computer e prodotti di elettronica e ott...,0,0,0,0,0,2021
LOM,BS,C 27,Fabbricazione di apparecchiature elettriche ed apparecchi...,0,0,1,0,1,2021
LOM,BS,C 28,Fabbricazione di macchinari ed apparecchiature nca          ,0,0,7,0,7,2021
LOM,BS,C 29,"Fabbricazione di autoveicoli, rimorchi e semirimorchi       ",1,0,0,0,1,2021
LOM,BS,C 30,Fabbricazione di altri mezzi di trasporto                   ,0,0,0,0,0,2021
LOM,BS,C 31,Fabbricazione di mobili                                     ,0,0,0,0,0,2021
LOM,BS,C 32,Altre industrie manifatturiere                              ,0,0,3,0,3,2021
LOM,BS,C 33,"Riparazione, manutenzione ed installazione di macchine ed...",0,0,1,0,1,2021
LOM,BS,D   ,"Fornitura di energia elettrica, gas, vapore e aria condiz...",0,0,0,0,0,2021
LOM,BS,D 35,"Fornitura di energia elettrica, gas, vapore e aria condiz...",0,0,0,0,0,2021
LOM,BS,E   ,"Fornitura di acqua; reti fognarie, attività di gestione d...",0,0,1,0,1,2021
LOM,BS,E 36,"Raccolta, trattamento e fornitura di acqua                  ",0,0,0,0,0,2021
LOM,BS,E 37,Gestione delle reti fognarie                                ,0,0,0,0,0,2021
LOM,BS,E 38,"Attività di raccolta, trattamento e smaltimento dei rifiu...",0,0,1,0,1,2021
LOM,BS,E 39,Attività di risanamento e altri servizi di gestione dei r...,0,0,0,0,0,2021
LOM,BS,F   ,Costruzioni                                                 ,4,0,90,3,97,2021
LOM,BS,F 41,Costruzione di edifici                                      ,2,0,29,3,34,2021
LOM,BS,F 42,Ingegneria civile                                           ,0,0,1,0,1,2021
LOM,BS,F 43,Lavori di costruzione specializzati                         ,2,0,60,0,62,2021
LOM,BS,G   ,Commercio all'ingrosso e al dettaglio; riparazione di aut...,6,0,56,0,62,2021
LOM,BS,G 45,Commercio all'ingrosso e al dettaglio e riparazione di au...,0,0,7,0,7,2021
LOM,BS,G 46,Commercio all'ingrosso (escluso quello di autoveicoli e d...,3,0,15,0,18,2021
LOM,BS,G 47,Commercio al dettaglio (escluso quello di autoveicoli e d...,3,0,34,0,37,2021
LOM,BS,H   ,Trasporto e magazzinaggio                                   ,0,0,5,0,5,2021
LOM,BS,H 49,Trasporto terrestre e mediante condotte                     ,0,0,5,0,5,2021
LOM,BS,H 50,Trasporto marittimo e per vie d'acqua                       ,0,0,0,0,0,2021
LOM,BS,H 51,Trasporto aereo                                             ,0,0,0,0,0,2021
LOM,BS,H 52,Magazzinaggio e attività di supporto ai trasporti           ,0,0,0,0,0,2021
LOM,BS,H 53,Servizi postali e attività di corriere                      ,0,0,0,0,0,2021
LOM,BS,I   ,Attività dei servizi alloggio e ristorazione                ,1,1,22,0,24,2021
LOM,BS,I 55,Alloggio                                                    ,1,0,0,0,1,2021
LOM,BS,I 56,Attività dei servizi di ristorazione                        ,0,1,22,0,23,2021
LOM,BS,J   ,Servizi di informazione e comunicazione                     ,0,0,3,0,3,2021
LOM,BS,J 58,Attività editoriali                                         ,0,0,0,0,0,2021
LOM,BS,J 59,"Attività di produzione cinematografica, di video e di pro...",0,0,0,0,0,2021
LOM,BS,J 60,Attività di programmazione e trasmissione                   ,0,0,0,0,0,2021
LOM,BS,J 61,Telecomunicazioni                                           ,0,0,1,0,1,2021
LOM,BS,J 62,"Produzione di software, consulenza informatica e attività...",0,0,2,0,2,2021
LOM,BS,J 63,Attività dei servizi d'informazione e altri servizi infor...,0,0,0,0,0,2021
LOM,BS,K   ,Attività finanziarie e assicurative                         ,0,0,6,0,6,2021
LOM,BS,K 64,Attività di servizi finanziari (escluse le assicurazioni ...,0,0,0,0,0,2021
LOM,BS,K 65,"Assicurazioni, riassicurazioni e fondi pensione (escluse ...",0,0,0,0,0,2021
LOM,BS,K 66,Attività ausiliarie dei servizi finanziari e delle attivi...,0,0,6,0,6,2021
LOM,BS,L   ,Attivita' immobiliari                                       ,2,0,1,0,3,2021
LOM,BS,L 68,Attivita' immobiliari                                       ,2,0,1,0,3,2021
LOM,BS,M   ,"Attività professionali, scientifiche e tecniche             ",0,0,10,0,10,2021
LOM,BS,M 69,Attività legali e contabilità                               ,0,0,0,0,0,2021
LOM,BS,M 70,Attività di direzione aziendale e di consulenza gestional...,0,0,1,0,1,2021
LOM,BS,M 71,Attività degli studi di architettura e d'ingegneria; coll...,0,0,2,0,2,2021
LOM,BS,M 72,Ricerca scientifica e sviluppo                              ,0,0,0,0,0,2021
LOM,BS,M 73,Pubblicità e ricerche di mercato                            ,0,0,4,0,4,2021
LOM,BS,M 74,"Altre attività professionali, scientifiche e tecniche       ",0,0,3,0,3,2021
LOM,BS,M 75,Servizi veterinari                                          ,0,0,0,0,0,2021
LOM,BS,N   ,"Noleggio, agenzie di viaggio, servizi di supporto alle im...",1,0,11,0,12,2021
LOM,BS,N 77,Attività di noleggio e leasing operativo                    ,0,0,0,0,0,2021
LOM,BS,N 78,"Attività di ricerca, selezione, fornitura di personale      ",0,0,0,0,0,2021
LOM,BS,N 79,"Attività dei servizi delle agenzie di viaggio, dei tour o...",0,0,0,0,0,2021
LOM,BS,N 80,Servizi di vigilanza e investigazione                       ,0,0,0,0,0,2021
LOM,BS,N 81,Attività di servizi per edifici e paesaggio                 ,1,0,1,0,2,2021
LOM,BS,N 82,Attività di supporto per le funzioni d'ufficio e altri se...,0,0,10,0,10,2021
LOM,BS,O   ,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2021
LOM,BS,O 84,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2021
LOM,BS,P   ,Istruzione                                                  ,0,0,0,0,0,2021
LOM,BS,P 85,Istruzione                                                  ,0,0,0,0,0,2021
LOM,BS,Q   ,Sanita' e assistenza sociale                                ,1,0,0,0,1,2021
LOM,BS,Q 86,Assistenza sanitaria                                        ,1,0,0,0,1,2021
LOM,BS,Q 87,Servizi di assistenza sociale residenziale                  ,0,0,0,0,0,2021
LOM,BS,Q 88,Assistenza sociale non residenziale                         ,0,0,0,0,0,2021
LOM,BS,R   ,"Attività artistiche, sportive, di intrattenimento e diver...",0,0,6,0,6,2021
LOM,BS,R 90,"Attività creative, artistiche e di intrattenimento          ",0,0,1,0,1,2021
LOM,BS,R 91,"Attività di biblioteche, archivi, musei ed altre attività...",0,0,0,0,0,2021
LOM,BS,R 92,"Attività riguardanti le lotterie, le scommesse, le case d...",0,0,1,0,1,2021
LOM,BS,R 93,"Attività sportive, di intrattenimento e di divertimento     ",0,0,4,0,4,2021
LOM,BS,S   ,Altre attività di servizi                                   ,0,0,9,0,9,2021
LOM,BS,S 94,Attività di organizzazioni associative                      ,0,0,0,0,0,2021
LOM,BS,S 95,Riparazione di computer e di beni per uso personale e per...,0,0,6,0,6,2021
LOM,BS,S 96,Altre attività di servizi per la persona                    ,0,0,3,0,3,2021
LOM,BS,T   ,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2021
LOM,BS,T 97,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2021
LOM,BS,T 98,Produzione di beni e servizi indifferenziati per uso prop...,0,0,0,0,0,2021
LOM,BS,U   ,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2021
LOM,BS,U 99,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2021
LOM,BS,XX  ,Imprese non classificate                                    ,0,0,8,1,9,2021
LOM,BS,TOT ,TOTALE                                                      ,23,1,298,4,326,2021
LOM,PV,A   ,"Agricoltura, silvicoltura pesca                             ",0,0,0,0,0,2021
LOM,PV,A 01,"Coltivazioni agricole e produzione di prodotti animali, c...",0,0,0,0,0,2021
LOM,PV,A 02,Silvicoltura ed utilizzo di aree forestali                  ,0,0,0,0,0,2021
LOM,PV,A 03,Pesca e acquacoltura                                        ,0,0,0,0,0,2021
LOM,PV,B   ,Estrazione di minerali da cave e miniere                    ,0,0,0,0,0,2021
LOM,PV,B 05,Estrazione di carbone (esclusa torba)                       ,0,0,0,0,0,2021
LOM,PV,B 06,Estraz.di petrolio greggio e di gas naturale                ,0,0,0,0,0,2021
LOM,PV,B 07,Estrazione di minerali metalliferi                          ,0,0,0,0,0,2021
LOM,PV,B 08,Altre attività di estrazione di minerali da cave e miniere  ,0,0,0,0,0,2021
LOM,PV,B 09,Attività dei servizi di supporto all'estrazione             ,0,0,0,0,0,2021
LOM,PV,C   ,Attività manifatturiere                                     ,0,0,0,0,0,2021
LOM,PV,C 10,Industrie alimentari                                        ,0,0,0,0,0,2021
LOM,PV,C 11,Industria delle bevande                                     ,0,0,0,0,0,2021
LOM,PV,C 12,Industria del tabacco                                       ,0,0,0,0,0,2021
LOM,PV,C 13,Industrie tessili                                           ,0,0,0,0,0,2021
LOM,PV,C 14,Confezione di articoli di abbigliamento; confezione di ar...,0,0,0,0,0,2021
LOM,PV,C 15,Fabbricazione di articoli in pelle e simili                 ,0,0,0,0,0,2021
LOM,PV,C 16,Industria del legno e dei prodotti in legno e sughero (es...,0,0,0,0,0,2021
LOM,PV,C 17,Fabbricazione di carta e di prodotti di carta               ,0,0,0,0,0,2021
LOM,PV,C 18,Stampa e riproduzione di supporti registrati                ,0,0,0,0,0,2021
LOM,PV,C 19,Fabbricazione di coke e prodotti derivanti dalla raffinaz...,0,0,0,0,0,2021
LOM,PV,C 20,Fabbricazione di prodotti chimici                           ,0,0,0,0,0,2021
LOM,PV,C 21,Fabbricazione di prodotti farmaceutici di base e di prepa...,0,0,0,0,0,2021
LOM,PV,C 22,Fabbricazione di articoli in gomma e materie plastiche      ,0,0,0,0,0,2021
LOM,PV,C 23,Fabbricazione di altri prodotti della lavorazione di miner..,0,0,0,0,0,2021
LOM,PV,C 24,Metallurgia                                                 ,0,0,0,0,0,2021
LOM,PV,C 25,Fabbricazione di prodotti in metallo (esclusi macchinari ...,0,0,0,0,0,2021
LOM,PV,C 26,Fabbricazione di computer e prodotti di elettronica e ott...,0,0,0,0,0,2021
LOM,PV,C 27,Fabbricazione di apparecchiature elettriche ed apparecchi...,0,0,0,0,0,2021
LOM,PV,C 28,Fabbricazione di macchinari ed apparecchiature nca          ,0,0,0,0,0,2021
LOM,PV,C 29,"Fabbricazione di autoveicoli, rimorchi e semirimorchi       ",0,0,0,0,0,2021
LOM,PV,C 30,Fabbricazione di altri mezzi di trasporto                   ,0,0,0,0,0,2021
